year,cauv_projected_high,soil_series,texture,slope,erosion,drainage,indx,id
2020,740,MONONGAHELA,SIL,10-15,S,MW,indx_59,MONONGAHELASIL10-15SMW
2020,1190,MONONGAHELA,SIL,1-8,S,MW,indx_69,MONONGAHELASIL1-8SMW
2020,1190,MONONGAHELA,SIL,2-5,S,MW,indx_69,MONONGAHELASIL2-5SMW
2020,720,MONONGAHELA,SIL,5-10,M,MW,indx_59,MONONGAHELASIL5-10MMW
2020,870,MONONGAHELA,SIL,5-10,S,MW,indx_69,MONONGAHELASIL5-10SMW
2020,570,MONONGAHELA,SIL,8-15,M,MW,indx_59,MONONGAHELASIL8-15MMW
2020,2030,"MONTGOMERY,GRAV-SUBST",SICL,0-2,S,VP,indx_79,"MONTGOMERY,GRAV-SUBSTSICL0-2SVP"
2020,1780,MONTGOMERY,SIC,0-2,S,VP,indx_79,MONTGOMERYSIC0-2SVP
2020,2030,MONTGOMERY,SICL,0-2,S,VP,indx_79,MONTGOMERYSICL0-2SVP
2020,2170,MONTGOMERY,SIL,0-2,S,VP,indx_79,MONTGOMERYSIL0-2SVP
2020,1930,"MONTGOMERY,V,FF-PH",SIL,0-2,S,VP,indx_79,"MONTGOMERY,V,FF-PHSIL0-2SVP"
2020,350,"MORLEY-BELMORE,C",,6-15,M,W,indx_59,"MORLEY-BELMORE,C6-15MW"
2020,350,MORLEY,CL,12-18,M,W,indx_59,MORLEYCL12-18MW
2020,350,MORLEY,CL,12-18,SE,W,indx_49,MORLEYCL12-18SEW
2020,460,MORLEY,CL,6-12,M,W,indx_69,MORLEYCL6-12MW
2020,350,MORLEY,CL,9-18,SE,W,indx_49,MORLEYCL9-18SEW
2020,350,MORLEY,L,12-18,M,W,indx_59,MORLEYL12-18MW
2020,1110,MORLEY,L,2-6,S,W,indx_79,MORLEYL2-6SW
2020,1290,"MORLEY,LM-SUBST",L,0-2,S,W,indx_79,"MORLEY,LM-SUBSTL0-2SW"
2020,1070,"MORLEY,LM-SUBST-MILTON,C",,2-6,S,W,indx_79,"MORLEY,LM-SUBST-MILTON,C2-6SW"
2020,1000,MORLEY-MILTON,SIL,2-6,S,W,indx_69,MORLEY-MILTONSIL2-6SW
2020,350,MORLEY,SIL,12-18,M,W,indx_59,MORLEYSIL12-18MW
2020,350,MORLEY,SIL,18-25,M,W,indx_59,MORLEYSIL18-25MW
2020,350,MORLEY,SIL,18-25,S,W,indx_59,MORLEYSIL18-25SW
2020,720,MORLEY,SIL,2-6,M,W,indx_69,MORLEYSIL2-6MW
2020,1110,MORLEY,SIL,2-6,S,W,indx_79,MORLEYSIL2-6SW
2020,600,MORLEY,SIL,6-12,M,W,indx_69,MORLEYSIL6-12MW
2020,720,MORLEY,SIL,6-12,S,W,indx_69,MORLEYSIL6-12SW
2020,350,MORLEY,SOILS,12-18,SE,W,indx_49,MORLEYSOILS12-18SEW
2020,350,MORLEY,SOILS,6-12,SE,W,indx_59,MORLEYSOILS6-12SEW
2020,2060,MORNINGSUN,SIL,0-2,S,MW,indx_89,MORNINGSUNSIL0-2SMW
2020,1950,MORNINGSUN-XENIA,SIL,0-2,S,MW,indx_89,MORNINGSUN-XENIASIL0-2SMW
2020,1660,MORNINGSUN-XENIA,SIL,2-6,M,MW,indx_79,MORNINGSUN-XENIASIL2-6MMW
2020,1780,MORNINGSUN-XENIA,SIL,2-6,S,MW,indx_79,MORNINGSUN-XENIASIL2-6SMW
2020,350,MORRISTOWN,CL,0-8,S,W,indx_49,MORRISTOWNCL0-8SW
2020,350,MORRISTOWN,CL,8-25,S,W,indx_49,MORRISTOWNCL8-25SW
2020,350,MORRISTOWN,CN-CL,0-6,S,W,indx_49,MORRISTOWNCN-CL0-6SW
2020,350,MORRISTOWN,CN-CL,6-20,S,W,indx_49,MORRISTOWNCN-CL6-20SW
2020,350,MORRISTOWN,CN-SICL,0-8,S,W,indx_49,MORRISTOWNCN-SICL0-8SW
2020,350,MORRISTOWN,CN-SICL,8-25,S,W,indx_49,MORRISTOWNCN-SICL8-25SW
2020,350,MORRISTOWN,L,0-8,S,W,indx_59,MORRISTOWNL0-8SW
2020,350,MORRISTOWN,L,15-25,S,W,indx_49,MORRISTOWNL15-25SW
2020,350,MORRISTOWN,L,8-15,S,W,indx_49,MORRISTOWNL8-15SW
2020,350,MORRISTOWN,SH-SICL,0-3,S,W,indx_49,MORRISTOWNSH-SICL0-3SW
2020,350,MORRISTOWN,SH-SICL,1-15,S,W,indx_49,MORRISTOWNSH-SICL1-15SW
2020,350,MORRISTOWN,SH-SICL,15-25,S,W,indx_49,MORRISTOWNSH-SICL15-25SW
2020,350,MORRISTOWN,SH-SICL,3-15,S,W,indx_49,MORRISTOWNSH-SICL3-15SW
2020,350,MORRISTOWN,SH-SICL,8-25,S,W,indx_49,MORRISTOWNSH-SICL8-25SW
2020,350,MORRISTOWN,SICL,0-3,S,W,indx_49,MORRISTOWNSICL0-3SW
2020,350,MORRISTOWN,SICL,0-6,S,W,indx_49,MORRISTOWNSICL0-6SW
2020,350,MORRISTOWN,SICL,0-8,S,W,indx_49,MORRISTOWNSICL0-8SW
2020,350,MORRISTOWN,SICL,15-25,S,W,indx_49,MORRISTOWNSICL15-25SW
2020,350,MORRISTOWN,SICL,1-8,S,W,indx_49,MORRISTOWNSICL1-8SW
2020,350,MORRISTOWN,SICL,3-15,S,W,indx_49,MORRISTOWNSICL3-15SW
2020,350,MORRISTOWN,SICL,6-20,S,W,indx_49,MORRISTOWNSICL6-20SW
2020,350,MORRISTOWN,SICL,8-15,S,W,indx_49,MORRISTOWNSICL8-15SW
2020,350,MORRISTOWN,SICL,8-25,S,W,indx_49,MORRISTOWNSICL8-25SW
2020,350,MORRISTOWN,ST-CL,0-8,S,W,indx_49,MORRISTOWNST-CL0-8SW
2020,350,MORRISTOWN,ST-CL,8-25,S,W,indx_49,MORRISTOWNST-CL8-25SW
2020,350,"MORRISTOWN,STONY",CN-SICL,0-8,S,W,indx_49,"MORRISTOWN,STONYCN-SICL0-8SW"
2020,350,"MORRISTOWN,STONY",CN-SICL,8-25,S,W,indx_49,"MORRISTOWN,STONYCN-SICL8-25SW"
2020,350,MORRISVILLE,SICL,12-18,M,MW,indx_59,MORRISVILLESICL12-18MMW
2020,350,MORRISVILLE,SICL,18-25,M,MW,indx_49,MORRISVILLESICL18-25MMW
2020,350,MORTIMER,SICL,2-6,M,MW,indx_59,MORTIMERSICL2-6MMW
2020,350,MORTIMER,SIL,2-6,S,MW,indx_69,MORTIMERSIL2-6SMW
2020,1300,"MOSHANNON,FF-PH",SIL,0-2,S,W,indx_79,"MOSHANNON,FF-PHSIL0-2SW"
2020,1890,"MOSHANNON,OF-PH",SIL,0-2,S,W,indx_79,"MOSHANNON,OF-PHSIL0-2SW"
2020,1890,MOSHANNON,SIL,0-2,S,W,indx_79,MOSHANNONSIL0-2SW
2020,350,MUCK,MUCK,0-2,S,VP,indx_49,MUCKMUCK0-2SVP
2020,1450,MUCK(WOOD),MUCK,0-2,S,VP,indx_79,MUCK(WOOD)MUCK0-2SVP
2020,1160,MUSKEGO,MUCK,0-2,S,VP,indx_79,MUSKEGOMUCK0-2SVP
2020,350,MUSKINGUM,CN-SIL,12-18,M,W,indx_49,MUSKINGUMCN-SIL12-18MW
2020,350,MUSKINGUM,CN-SIL,18-25,M,W,indx_49,MUSKINGUMCN-SIL18-25MW
2020,370,MUSKINGUM,CN-SIL,2-6,S,W,indx_69,MUSKINGUMCN-SIL2-6SW
2020,350,MUSKINGUM,CN-SIL,6-12,M,W,indx_59,MUSKINGUMCN-SIL6-12MW
2020,350,MUSKINGUM-GILPIN,SIL,18-25,SE,W,indx_49,MUSKINGUM-GILPINSIL18-25SEW
2020,350,MUSKINGUM-GILPIN,SIL,18-25,S,W,indx_59,MUSKINGUM-GILPINSIL18-25SW
2020,350,MUSKINGUM,SIL,12-18,M,W,indx_59,MUSKINGUMSIL12-18MW
2020,350,MUSKINGUM,SIL,12-18,SE,W,indx_49,MUSKINGUMSIL12-18SEW
2020,350,MUSKINGUM,SIL,12-18,S,W,indx_59,MUSKINGUMSIL12-18SW
2020,350,MUSKINGUM,SIL,18-25,M,W,indx_49,MUSKINGUMSIL18-25MW
2020,350,MUSKINGUM,SIL,18-25,SE,W,indx_49,MUSKINGUMSIL18-25SEW
2020,350,MUSKINGUM,SIL,18-25,S,W,indx_49,MUSKINGUMSIL18-25SW
2020,810,MUSKINGUM,SIL,2-6,S,W,indx_69,MUSKINGUMSIL2-6SW
2020,390,MUSKINGUM,SIL,6-12,M,W,indx_69,MUSKINGUMSIL6-12MW
2020,350,MUSKINGUM,SIL,6-12,SE,W,indx_49,MUSKINGUMSIL6-12SEW
2020,560,MUSKINGUM,SIL,6-12,S,W,indx_69,MUSKINGUMSIL6-12SW
2020,350,MUSKINGUM,SL,12-18,M,W,indx_59,MUSKINGUMSL12-18MW
2020,350,MUSKINGUM,SL,12-18,SE,W,indx_49,MUSKINGUMSL12-18SEW
2020,350,MUSKINGUM,SL,12-18,S,W,indx_59,MUSKINGUMSL12-18SW
2020,350,MUSKINGUM,SL,18-25,M,W,indx_49,MUSKINGUMSL18-25MW
2020,350,MUSKINGUM,SL,18-25,SE,W,indx_49,MUSKINGUMSL18-25SEW
2020,350,MUSKINGUM,SL,18-25,S,W,indx_49,MUSKINGUMSL18-25SW
2020,700,MUSKINGUM,SL,2-6,S,W,indx_69,MUSKINGUMSL2-6SW
2020,350,MUSKINGUM,SL,6-12,M,W,indx_59,MUSKINGUMSL6-12MW
2020,440,MUSKINGUM,SL,6-12,S,W,indx_69,MUSKINGUMSL6-12SW
2020,350,MUSKINGUM,STV-SIL,6-18,S,W,indx_49,MUSKINGUMSTV-SIL6-18SW
2020,350,MUSKINGUM,STV-SL,18-25,S,W,indx_49,MUSKINGUMSTV-SL18-25SW
2020,950,NAPPANEE,CL,0-2,S,SWP,indx_79,NAPPANEECL0-2SSWP
2020,1240,NAPPANEE,L,0-2,S,SWP,indx_79,NAPPANEEL0-2SSWP
2020,1240,NAPPANEE,L,0-3,S,SWP,indx_79,NAPPANEEL0-3SSWP
2020,610,NAPPANEE,L,2-6,M,SWP,indx_69,NAPPANEEL2-6MSWP
2020,950,NAPPANEE,L,2-6,S,SWP,indx_79,NAPPANEEL2-6SSWP
2020,950,NAPPANEE,SICL,0-2,S,SWP,indx_79,NAPPANEESICL0-2SSWP
2020,950,NAPPANEE,SICL,0-3,S,SWP,indx_79,NAPPANEESICL0-3SSWP
2020,530,NAPPANEE,SICL,2-6,M,SWP,indx_69,NAPPANEESICL2-6MSWP
2020,610,NAPPANEE,SICL,2-6,S,SWP,indx_69,NAPPANEESICL2-6SSWP
2020,350,NAPPANEE,SICL,6-12,M,SWP,indx_69,NAPPANEESICL6-12MSWP
2020,1240,NAPPANEE,SIL,0-2,S,SWP,indx_79,NAPPANEESIL0-2SSWP
2020,1240,NAPPANEE,SIL,0-3,S,SWP,indx_79,NAPPANEESIL0-3SSWP
2020,950,NAPPANEE,SIL,2-6,S,SWP,indx_79,NAPPANEESIL2-6SSWP
2020,530,NAPPANEE,SIL,4-10,M,SWP,indx_69,NAPPANEESIL4-10MSWP
2020,1240,NAPPANEE,SL,0-2,S,SWP,indx_79,NAPPANEESL0-2SSWP
2020,950,NAPPANEE,SL,2-6,S,SWP,indx_79,NAPPANEESL2-6SSWP
2020,350,NEGLEY,CL,12-18,SE,W,indx_49,NEGLEYCL12-18SEW
2020,350,NEGLEY,CL,6-12,SE,W,indx_59,NEGLEYCL6-12SEW
2020,350,NEGLEY,GR-L,10-15,M,W,indx_59,NEGLEYGR-L10-15MW
2020,750,NEGLEY,GR-L,2-5,S,W,indx_69,NEGLEYGR-L2-5SW
2020,350,NEGLEY,GR-L,5-10,M,W,indx_59,NEGLEYGR-L5-10MW
2020,350,NEGLEY,GR-SL,12-18,M,W,indx_59,NEGLEYGR-SL12-18MW
2020,350,NEGLEY,GR-SL,18-25,M,W,indx_49,NEGLEYGR-SL18-25MW
2020,350,NEGLEY,GR-SL,18-25,SE,W,indx_49,NEGLEYGR-SL18-25SEW
2020,350,NEGLEY,GR-SL,18-25,S,W,indx_49,NEGLEYGR-SL18-25SW
2020,540,NEGLEY,GR-SL,6-12,M,W,indx_59,NEGLEYGR-SL6-12MW
2020,350,NEGLEY,L,10-15,M,W,indx_59,NEGLEYL10-15MW
2020,350,NEGLEY,L,12-18,M,W,indx_59,NEGLEYL12-18MW
2020,350,NEGLEY,L,12-18,S,W,indx_59,NEGLEYL12-18SW
2020,350,NEGLEY,L,12-20,M,W,indx_59,NEGLEYL12-20MW
2020,350,NEGLEY,L,15-25,S,W,indx_49,NEGLEYL15-25SW
2020,350,NEGLEY,L,18-25,S,W,indx_49,NEGLEYL18-25SW
2020,930,NEGLEY,L,2-5,S,W,indx_69,NEGLEYL2-5SW
2020,540,NEGLEY,L,5-10,M,W,indx_59,NEGLEYL5-10MW
2020,670,NEGLEY,L,5-10,S,W,indx_69,NEGLEYL5-10SW
2020,540,NEGLEY,L,6-12,M,W,indx_59,NEGLEYL6-12MW
2020,670,NEGLEY,L,6-12,S,W,indx_69,NEGLEYL6-12SW
2020,540,NEGLEY,L,8-15,S,W,indx_59,NEGLEYL8-15SW
2020,350,NEGLEY,SIL,10-15,M,W,indx_59,NEGLEYSIL10-15MW
2020,350,NEGLEY,SIL,15-25,S,W,indx_49,NEGLEYSIL15-25SW
2020,930,NEGLEY,SIL,2-5,S,W,indx_69,NEGLEYSIL2-5SW
2020,930,NEGLEY,SIL,2-6,S,W,indx_69,NEGLEYSIL2-6SW
2020,540,NEGLEY,SIL,5-10,M,W,indx_59,NEGLEYSIL5-10MW
2020,540,NEGLEY,SIL,8-15,S,W,indx_59,NEGLEYSIL8-15SW
2020,350,NEGLEY,SOILS,10-20,SE,W,indx_49,NEGLEYSOILS10-20SEW
2020,350,NEGLEY,SOILS,15-20,SE,W,indx_49,NEGLEYSOILS15-20SEW
2020,950,"NEWARK,FF-PH",SIL,0-2,S,SWP,indx_69,"NEWARK,FF-PHSIL0-2SSWP"
2020,1390,"NEWARK,OF-PH",SIL,0-2,S,SWP,indx_79,"NEWARK,OF-PHSIL0-2SSWP"
2020,350,"NEWARK,PO-PH",SIL,0-2,S,SWP,indx_49,"NEWARK,PO-PHSIL0-2SSWP"
2020,950,NEWARK,SIL,0-2,S,SWP,indx_69,NEWARKSIL0-2SSWP
2020,350,"NEWARK,V,FF-PH",SIL,0-2,S,SWP,indx_59,"NEWARK,V,FF-PHSIL0-2SSWP"
2020,870,NICELY,SIL,6-12,M,MW,indx_69,NICELYSIL6-12MMW
2020,1410,NICHOLSON,SIL,1-6,S,MW,indx_79,NICHOLSONSIL1-6SMW
2020,1250,NICHOLSON,SIL,2-6,M,MW,indx_69,NICHOLSONSIL2-6MMW
2020,1410,NICHOLSON,SIL,2-6,S,MW,indx_79,NICHOLSONSIL2-6SMW
2020,730,NICHOLSON,SIL,6-12,M,MW,indx_69,NICHOLSONSIL6-12MMW
2020,1060,NINEVEH,SIL,0-2,S,W,indx_79,NINEVEHSIL0-2SW
2020,950,NINEVEH,SIL,2-6,S,W,indx_79,NINEVEHSIL2-6SW
2020,1450,"NOLIN,FF-PH",SIL,0-2,S,W,indx_69,"NOLIN,FF-PHSIL0-2SW"
2020,1760,"NOLIN,OF-PH",SIL,0-2,S,W,indx_79,"NOLIN,OF-PHSIL0-2SW"
2020,1760,"NOLIN,RF-PH",SIL,0-2,S,W,indx_79,"NOLIN,RF-PHSIL0-2SW"
2020,1760,NOLIN,SIL,0-2,S,W,indx_79,NOLINSIL0-2SW
2020,2040,"NOLIN,V,OF-PH",SIL,0-2,S,W,indx_79,"NOLIN,V,OF-PHSIL0-2SW"
2020,350,OAKVILLE,FS,0-6,S,W,indx_49,OAKVILLEFS0-6SW
2020,350,OAKVILLE,FS,2-12,S,W,indx_49,OAKVILLEFS2-12SW
2020,350,OAKVILLE,FS,2-6,S,W,indx_49,OAKVILLEFS2-6SW
2020,350,OAKVILLE,FS,2-8,S,W,indx_49,OAKVILLEFS2-8SW
2020,350,OAKVILLE,FS,6-12,S,W,indx_49,OAKVILLEFS6-12SW
2020,350,OAKVILLE,FS,6-18,S,W,indx_49,OAKVILLEFS6-18SW
2020,350,OAKVILLE,LFS,0-6,S,W,indx_49,OAKVILLELFS0-6SW
2020,350,OAKVILLE,LFS,12-25,S,W,indx_49,OAKVILLELFS12-25SW
2020,350,OAKVILLE,LFS,2-6,S,W,indx_49,OAKVILLELFS2-6SW
2020,350,OAKVILLE,LFS,6-12,S,W,indx_49,OAKVILLELFS6-12SW
2020,1720,OCKLEY-KENDALLVILLE,SIL,0-2,S,W,indx_79,OCKLEY-KENDALLVILLESIL0-2SW
2020,650,OCKLEY-KENDALLVILLE,SIL,12-18,M,W,indx_69,OCKLEY-KENDALLVILLESIL12-18MW
2020,1280,OCKLEY-KENDALLVILLE,SIL,2-6,M,W,indx_79,OCKLEY-KENDALLVILLESIL2-6MW
2020,1470,OCKLEY-KENDALLVILLE,SIL,2-6,S,W,indx_79,OCKLEY-KENDALLVILLESIL2-6SW
2020,570,OCKLEY-KENDALLVILLE,SIL,6-12,M,W,indx_69,OCKLEY-KENDALLVILLESIL6-12MW
2020,350,OCKLEY-KENDALLVILLE,SOILS,12-18,SE,W,indx_49,OCKLEY-KENDALLVILLESOILS12-18SEW
2020,620,OCKLEY-KENDALLVILLE,SOILS,6-12,SE,W,indx_59,OCKLEY-KENDALLVILLESOILS6-12SEW
2020,1720,OCKLEY,L,0-2,S,W,indx_79,OCKLEYL0-2SW
2020,1430,OCKLEY,L,1-8,S,W,indx_79,OCKLEYL1-8SW
2020,1320,OCKLEY,L,2-6,M,W,indx_79,OCKLEYL2-6MW
2020,1470,OCKLEY,L,2-6,S,W,indx_79,OCKLEYL2-6SW
2020,760,OCKLEY,L,6-12,M,W,indx_69,OCKLEYL6-12MW
2020,1720,"OCKLEY,M-SUBST",SIL,0-2,S,W,indx_79,"OCKLEY,M-SUBSTSIL0-2SW"
2020,1280,"OCKLEY,M-SUBST",SIL,2-6,M,W,indx_79,"OCKLEY,M-SUBSTSIL2-6MW"
2020,1470,"OCKLEY,M-SUBST",SIL,2-6,S,W,indx_79,"OCKLEY,M-SUBSTSIL2-6SW"
2020,760,"OCKLEY,M-SUBST",SIL,6-12,M,W,indx_69,"OCKLEY,M-SUBSTSIL6-12MW"
2020,1720,OCKLEY,SIL,0-2,S,W,indx_79,OCKLEYSIL0-2SW
2020,1720,OCKLEY,SIL,0-3,S,W,indx_79,OCKLEYSIL0-3SW
2020,1280,OCKLEY,SIL,2-6,M,W,indx_79,OCKLEYSIL2-6MW
2020,1470,OCKLEY,SIL,2-6,S,W,indx_79,OCKLEYSIL2-6SW
2020,760,OCKLEY,SIL,6-12,M,W,indx_69,OCKLEYSIL6-12MW
2020,1320,OCKLEY,SIL,6-12,S,W,indx_79,OCKLEYSIL6-12SW
2020,1660,"OCKLEY,T-SUBST",SIL,0-2,S,W,indx_79,"OCKLEY,T-SUBSTSIL0-2SW"
2020,1470,"OCKLEY,T-SUBST",SIL,2-6,S,W,indx_79,"OCKLEY,T-SUBSTSIL2-6SW"
2020,1080,"OCKLEY,T-SUBST",SIL,6-12,M,W,indx_69,"OCKLEY,T-SUBSTSIL6-12MW"
2020,2500,"ODELL-LEWISBURG,C",,0-2,S,SWP,indx_89,"ODELL-LEWISBURG,C0-2SSWP"
2020,2230,"ODELL-LEWISBURG,C",,2-6,S,SWP,indx_89,"ODELL-LEWISBURG,C2-6SSWP"
2020,2380,ODELL,SIL,0-2,S,SWP,indx_89,ODELLSIL0-2SSWP
2020,2380,ODELL,SIL,0-3,S,SWP,indx_89,ODELLSIL0-3SSWP
2020,2100,ODELL,SIL,2-6,S,SWP,indx_89,ODELLSIL2-6SSWP
2020,1520,OGONTZ,FSL,0-2,S,MW,indx_79,OGONTZFSL0-2SMW
2020,1510,OGONTZ,SIL,2-6,S,MW,indx_79,OGONTZSIL2-6SMW
2020,660,OLENTANGY,MK-SIL,0-2,S,VP,indx_69,OLENTANGYMK-SIL0-2SVP
2020,660,OLENTANGY,SIL,0-2,S,VP,indx_69,OLENTANGYSIL0-2SVP
2020,1870,OLMSTED,FSL,0-2,S,VP,indx_79,OLMSTEDFSL0-2SVP
2020,1930,OLMSTED,L,0-1,S,VP,indx_79,OLMSTEDL0-1SVP
2020,1930,OLMSTED,L,0-2,S,VP,indx_79,OLMSTEDL0-2SVP
2020,1780,OLMSTED,SICL,0-2,S,VP,indx_79,OLMSTEDSICL0-2SVP
2020,1930,OLMSTED,SIL,0-2,S,VP,indx_79,OLMSTEDSIL0-2SVP
2020,1780,"OLMSTED,SS-SUBST",L,0-2,S,VP,indx_79,"OLMSTED,SS-SUBSTL0-2SVP"
2020,1180,OLMSTED-VALLEY,SOILS,0-2,S,VP,indx_69,OLMSTED-VALLEYSOILS0-2SVP
2020,1450,OMULGA,SIL,0-2,S,MW,indx_69,OMULGASIL0-2SMW
2020,1450,OMULGA,SIL,0-3,S,MW,indx_69,OMULGASIL0-3SMW
2020,1340,OMULGA,SIL,1-6,S,MW,indx_69,OMULGASIL1-6SMW
2020,1340,OMULGA,SIL,1-7,S,MW,indx_69,OMULGASIL1-7SMW
2020,1340,OMULGA,SIL,1-8,S,MW,indx_69,OMULGASIL1-8SMW
2020,1340,OMULGA,SIL,2-6,S,MW,indx_69,OMULGASIL2-6SMW
2020,1240,OMULGA,SIL,3-8,S,MW,indx_69,OMULGASIL3-8SMW
2020,750,OMULGA,SIL,6-12,M,MW,indx_59,OMULGASIL6-12MMW
2020,1000,OMULGA,SIL,6-12,S,MW,indx_69,OMULGASIL6-12SMW
2020,740,OMULGA,SIL,6-15,M,MW,indx_59,OMULGASIL6-15MMW
2020,990,OMULGA,SIL,6-15,S,MW,indx_69,OMULGASIL6-15SMW
2020,830,OMULGA,SIL,7-15,S,MW,indx_59,OMULGASIL7-15SMW
2020,820,OMULGA,SIL,8-15,S,MW,indx_59,OMULGASIL8-15SMW
2020,350,OPEQUON-BRATTON,SIL,8-15,M,W,indx_59,OPEQUON-BRATTONSIL8-15MW
2020,350,OPEQUON,C,6-18,SE,W,indx_49,OPEQUONC6-18SEW
2020,350,OPEQUON,SICL,15-25,M,W,indx_49,OPEQUONSICL15-25MW
2020,350,OPEQUON,SIL,18-25,M,W,indx_49,OPEQUONSIL18-25MW
2020,350,OPEQUON,SIL,6-18,M,W,indx_59,OPEQUONSIL6-18MW
2020,840,"ORRVILLE,BR-SUBST,FF-PH",SIL,0-2,S,SWP,indx_69,"ORRVILLE,BR-SUBST,FF-PHSIL0-2SSWP"
2020,1080,"ORRVILLE.BR-SUBST,OF-PH",SIL,0-2,S,SWP,indx_79,"ORRVILLE.BR-SUBST,OF-PHSIL0-2SSWP"
2020,1110,"ORRVILLE,BR-SUBST",SIL,0-2,S,SWP,indx_69,"ORRVILLE,BR-SUBSTSIL0-2SSWP"
2020,840,"ORRVILLE,FF-PH",SIL,0-2,S,SWP,indx_69,"ORRVILLE,FF-PHSIL0-2SSWP"
2020,900,ORRVILLE,FSL,0-2,S,SWP,indx_79,ORRVILLEFSL0-2SSWP
2020,1080,ORRVILLE,L,0-2,S,SWP,indx_79,ORRVILLEL0-2SSWP
2020,1080,"ORRVILLE,OF-PH",SIL,0-2,S,SWP,indx_79,"ORRVILLE,OF-PHSIL0-2SSWP"
2020,1080,ORRVILLE,SIL,0-2,S,SWP,indx_79,ORRVILLESIL0-2SSWP
2020,350,"ORRVILLE,V,MOD.SHALLOW",L,0-2,S,SWP,indx_69,"ORRVILLE,V,MOD.SHALLOWL0-2SSWP"
2020,350,"ORRVILLE,V",SIL,0-2,S,SWP,indx_69,"ORRVILLE,VSIL0-2SSWP"
2020,960,OSHTEMO,FSL,0-2,S,W,indx_69,OSHTEMOFSL0-2SW
2020,790,OSHTEMO,FSL,1-6,S,W,indx_69,OSHTEMOFSL1-6SW
2020,790,OSHTEMO,FSL,2-6,S,W,indx_69,OSHTEMOFSL2-6SW
2020,520,OSHTEMO,FSL,6-12,S,W,indx_69,OSHTEMOFSL6-12SW
2020,350,OSHTEMO,FSL,6-18,M,W,indx_59,OSHTEMOFSL6-18MW
2020,810,OSHTEMO,L,2-6,S,W,indx_69,OSHTEMOL2-6SW
2020,520,OSHTEMO,LS,0-2,S,W,indx_69,OSHTEMOLS0-2SW
2020,410,OSHTEMO,LS,0-6,S,W,indx_69,OSHTEMOLS0-6SW
2020,350,OSHTEMO,LS,2-6,S,W,indx_59,OSHTEMOLS2-6SW
2020,350,OSHTEMO,LS,6-12,S,W,indx_59,OSHTEMOLS6-12SW
2020,410,"OSHTEMO,L-SUBST",SL,3-8,S,W,indx_69,"OSHTEMO,L-SUBSTSL3-8SW"
2020,960,OSHTEMO,SL,0-2,S,W,indx_69,OSHTEMOSL0-2SW
2020,690,OSHTEMO,SL,2-6,S,W,indx_69,OSHTEMOSL2-6SW
2020,680,OSHTEMO,SL,3-8,S,W,indx_69,OSHTEMOSL3-8SW
2020,520,OSHTEMO,SL,6-12,S,W,indx_69,OSHTEMOSL6-12SW
2020,690,"OSHTEMO,T-SUBST",SL,2-6,S,W,indx_69,"OSHTEMO,T-SUBSTSL2-6SW"
2020,1100,"OTEGO,FF-PH",IL,0-2,S,MW,indx_69,"OTEGO,FF-PHIL0-2SMW"
2020,350,OTISVILLE-CHENANGO,SOILS,12-25,S,W,indx_49,OTISVILLE-CHENANGOSOILS12-25SW
2020,350,OTISVILLE,GR-LS,1-6,S,W,indx_49,OTISVILLEGR-LS1-6SW
2020,350,OTISVILLE,GR-SL,1-6,S,W,indx_49,OTISVILLEGR-SL1-6SW
2020,350,OTISVILLE,GR-SL,2-6,S,W,indx_49,OTISVILLEGR-SL2-6SW
2020,350,OTISVILLE,GR-SL,6-12,S,W,indx_49,OTISVILLEGR-SL6-12SW
2020,350,OTISVILLE,SL,1-6,S,W,indx_49,OTISVILLESL1-6SW
2020,970,OTTOKEE,FS,0-6,S,MW,indx_69,OTTOKEEFS0-6SMW
2020,990,OTTOKEE,FS,1-5,S,MW,indx_69,OTTOKEEFS1-5SMW
2020,440,"OTTOKEE-GLYNWOOD,C",,3-8,S,MW,indx_69,"OTTOKEE-GLYNWOOD,C3-8SMW"
2020,990,OTTOKEE,LFS,0-4,S,MW,indx_69,OTTOKEELFS0-4SMW
2020,950,OTTOKEE,LFS,0-6,S,MW,indx_69,OTTOKEELFS0-6SMW
2020,950,OTTOKEE,LFS,1-6,S,MW,indx_69,OTTOKEELFS1-6SMW
2020,950,OTTOKEE,LS,0-6,S,MW,indx_69,OTTOKEELS0-6SMW
2020,990,OTTOKEE-SPINKS,LFS,0-2,S,MW,indx_69,OTTOKEE-SPINKSLFS0-2SMW
2020,950,OTTOKEE-SPINKS,LFS,2-6,S,MW,indx_69,OTTOKEE-SPINKSLFS2-6SMW
2020,950,"OTTOKEE-TUSCOLA,C",,2-6,S,MW,indx_69,"OTTOKEE-TUSCOLA,C2-6SMW"
2020,740,OTWELL,SIL,0-3,S,MW,indx_69,OTWELLSIL0-3SMW
2020,350,OTWELL,SIL,12-18,M,MW,indx_59,OTWELLSIL12-18MMW
2020,600,OTWELL,SIL,1-6,S,MW,indx_69,OTWELLSIL1-6SMW
2020,350,OTWELL,SIL,18-25,M,MW,indx_49,OTWELLSIL18-25MMW
2020,600,OTWELL,SIL,2-6,S,MW,indx_69,OTWELLSIL2-6SMW
2020,500,OTWELL,SIL,3-8,S,MW,indx_69,OTWELLSIL3-8SMW
2020,350,OTWELL,SIL,6-12,M,MW,indx_59,OTWELLSIL6-12MMW
2020,460,OTWELL,SIL,6-12,S,MW,indx_69,OTWELLSIL6-12SMW
